,MINCODE,DISTRICT_NUMBER_x,NUM_OF_SCHOOLS_IN_DATA_LEVEL,TOTAL_CLASSES,CLASSES_WITH_ED_ASSIST,TOTAL_CLASSES_GREATER_30,AVG_CLASS_SIZE_K,AVG_CLASS_SIZE_1_3,AVG_CLASS_SIZE_4_7,AVG_CLASS_SIZE_8_12,SCHOOL_NUMBER,DISTRICT_NUMBER_y,GRADE_8,GRADE_9,GRADE_10,GRADE_11,GRADE_12
1129,06715014,67.0,1,12.076923076923077,8.923076923076923,9.171096345514952,19.03846153846154,21.076923076923077,26.515384615384615,21.780282519128885,06715014,67.0,0.0,0.0,0.0,0.0,0.0
1130,06715017,67.0,1,11.692307692307692,9.76923076923077,9.171096345514952,19.200000000000003,21.23076923076923,26.346153846153843,21.780282519128885,06715017,67.0,0.0,0.0,0.0,0.0,0.0
1131,06715018,67.0,1,14.0,8.384615384615385,8.542550472783033,18.03846153846154,20.661538461538463,24.84615384615385,21.780282519128885,06715018,67.0,0.0,0.0,0.0,0.0,0.0
1132,06767019,67.0,1,77.38461538461539,24.923076923076923,5.938282647584974,18.04641057474624,20.101066897347074,24.84615384615385,23.73846153846154,06767019,67.0,6620.0,0.0,0.0,0.0,0.0
1133,06767020,67.0,1,67.0,27.46153846153846,6.169051878354205,18.04641057474624,20.101066897347074,24.692307692307697,24.56923076923077,06767020,67.0,5910.0,0.0,0.0,0.0,0.0
1134,06767021,67.0,1,52.76923076923077,21.76923076923077,3.2702530028111423,18.04641057474624,20.101066897347074,24.73076923076923,24.75384615384615,06767021,67.0,4862.0,0.0,0.0,0.0,0.0
1135,06777002,67.0,1,88.23076923076923,26.23076923076923,3.5516227958088424,18.04641057474624,20.101066897347074,24.568234505862414,23.4,06777002,67.0,0.0,7045.0,6795.0,6276.0,4969.0
1136,06777003,67.0,1,8.615384615384615,6.076923076923077,9.171096345514952,18.023076923076925,20.576923076923077,26.407692307692304,21.780282519128885,06777003,67.0,0.0,0.0,0.0,0.0,0.0
1137,06777004,67.0,1,16.153846153846153,11.692307692307692,9.171096345514952,17.953846153846158,21.56153846153846,26.915384615384614,21.874106940734354,06777004,67.0,0.0,23.0,0.0,0.0,0.0
1138,06868001,68.0,1,188.69230769230768,26.23076923076923,6.090084334270381,18.04641057474624,20.101066897347074,24.568234505862414,25.515384615384612,06868001,68.0,10496.0,10803.0,9986.0,10712.0,7617.0
1139,06868002,68.0,1,116.76923076923077,22.384615384615383,8.62854587273192,18.04641057474624,20.101066897347074,24.701447236180687,24.96153846153846,06868002,68.0,6634.0,7092.0,6124.0,6571.0,5288.0
1140,06868007,68.0,1,73.63636363636364,17.818181818181817,7.212926608275446,18.046410574746243,20.101066897347074,24.568234505862417,23.527272727272724,06868007,68.0,3653.0,3764.0,3095.0,3003.0,2252.0
1141,06868009,68.0,1,9.384615384615385,7.923076923076923,9.171096345514952,18.45877736518942,20.600820690266985,26.153846153846153,21.780282519128885,06868009,68.0,0.0,0.0,0.0,0.0,0.0
1142,06868010,68.0,1,231.84615384615384,38.38712208074347,8.090084334270381,18.04641057474624,20.101066897347074,24.568234505862414,26.284615384615385,06868010,68.0,15379.0,14033.0,12956.0,13791.0,10546.0
1143,06868011,68.0,1,122.23076923076923,38.07692307692308,11.949399437771529,18.04641057474624,20.101066897347074,24.568234505862414,24.6,06868011,68.0,6987.0,7204.0,6109.0,6676.0,4775.0
1144,06868013,68.0,1,103.0,18.0,9.4,18.046410574746243,20.101066897347074,24.568234505862417,25.6,06868013,68.0,5484.0,5229.0,4348.0,5100.0,3702.0
1145,06868015,68.0,1,161.53846153846155,32.15384615384615,7.923076923076923,18.04641057474624,20.101066897347074,24.568234505862414,26.23846153846154,06868015,68.0,8811.0,9191.0,7875.0,8752.0,6651.0
1146,06868018,68.0,1,8.615384615384615,8.23076923076923,9.171096345514952,17.353846153846153,18.846153846153847,22.623076923076926,21.780282519128885,06868018,68.0,0.0,0.0,0.0,0.0,0.0
1147,06868019,68.0,1,9.0,8.692307692307692,9.171096345514952,18.03846153846154,19.37692307692308,22.846153846153847,21.780282519128885,06868019,68.0,0.0,0.0,0.0,0.0,0.0
1148,06868022,68.0,1,8.0,6.846153846153846,9.171096345514952,17.569230769230767,21.06923076923077,26.03846153846154,21.780282519128885,06868022,68.0,0.0,0.0,0.0,0.0,0.0
1149,06868024,68.0,1,8.923076923076923,8.076923076923077,8.542550472783033,18.5,20.361538461538462,26.36923076923077,21.780282519128885,06868024,68.0,0.0,0.0,0.0,0.0,0.0
1150,06868027,68.0,1,9.5,5.375,9.171096345514952,19.0875,20.4,25.575000000000003,21.780282519128885,06868027,68.0,0.0,0.0,0.0,0.0,0.0
1151,06868028,68.0,1,9.384615384615385,5.923076923076923,9.171096345514952,18.3,20.584615384615386,25.76153846153846,21.780282519128885,06868028,68.0,0.0,0.0,0.0,0.0,0.0
1152,06868030,68.0,1,6.0,6.0,9.17109634551495,13.5,21.75,25.5,21.780282519128885,06868030,68.0,0.0,0.0,0.0,0.0,0.0
1153,06868036,68.0,1,12.76923076923077,12.153846153846153,9.171096345514952,19.161538461538463,19.76923076923077,24.784615384615385,21.780282519128885,06868036,68.0,0.0,0.0,0.0,0.0,0.0
1154,06868037,68.0,1,14.076923076923077,12.23076923076923,9.171096345514952,19.961538461538456,21.046153846153842,26.246153846153845,21.780282519128885,06868037,68.0,0.0,0.0,0.0,0.0,0.0
1155,06868038,68.0,1,10.076923076923077,6.3076923076923075,7.914004600051114,19.299999999999997,22.223076923076924,27.461538461538456,21.780282519128885,06868038,68.0,0.0,0.0,0.0,0.0,0.0
1156,06868040,68.0,1,7.3076923076923075,5.230769230769231,9.171096345514952,18.992307692307694,20.861538461538462,25.369230769230764,21.780282519128885,06868040,68.0,0.0,0.0,0.0,0.0,0.0
1157,06868041,68.0,1,15.692307692307692,15.307692307692308,9.171096345514952,17.769230769230766,19.66923076923077,22.53846153846154,21.780282519128885,06868041,68.0,0.0,0.0,0.0,0.0,0.0
1158,06868044,68.0,1,13.692307692307692,5.6923076923076925,8.542550472783033,20.96153846153846,22.730769230769234,27.976923076923075,21.780282519128885,06868044,68.0,0.0,0.0,0.0,0.0,0.0
1159,06868048,68.0,1,9.846153846153847,8.153846153846153,9.171096345514952,18.04641057474624,20.101066897347074,27.646153846153847,21.780282519128885,06868048,68.0,0.0,0.0,0.0,0.0,0.0
1160,06868049,68.0,1,11.461538461538462,8.23076923076923,9.171096345514952,19.123076923076923,21.03846153846154,24.568234505862414,21.780282519128885,06868049,68.0,0.0,0.0,0.0,0.0,0.0
1161,06868052,68.0,1,15.538461538461538,9.384615384615385,9.171096345514952,19.384615384615383,21.907692307692308,27.084615384615386,21.780282519128885,06868052,68.0,0.0,0.0,0.0,0.0,0.0
1162,06868053,68.0,1,8.0,8.0,9.17109634551495,20.5,20.35,21.8,21.780282519128885,06868053,68.0,0.0,0.0,0.0,0.0,0.0
1163,06868055,68.0,1,16.153846153846153,11.692307692307692,9.171096345514952,19.015384615384615,21.13076923076923,27.692307692307693,21.780282519128885,06868055,68.0,0.0,0.0,0.0,0.0,0.0
1164,06868058,68.0,1,8.461538461538462,6.461538461538462,9.171096345514952,18.084615384615386,20.46153846153846,23.492307692307694,21.780282519128885,06868058,68.0,0.0,0.0,0.0,0.0,0.0
1165,06868061,68.0,1,12.923076923076923,10.538461538461538,9.171096345514952,17.007692307692306,20.299999999999997,25.73076923076923,21.780282519128885,06868061,68.0,0.0,0.0,0.0,0.0,0.0
1166,06868065,68.0,1,10.461538461538462,3.3076923076923075,9.171096345514952,19.638461538461538,21.976923076923075,27.33846153846154,21.780282519128885,06868065,68.0,0.0,0.0,0.0,0.0,0.0
1167,06868066,68.0,1,13.153846153846153,9.692307692307692,9.171096345514952,18.33846153846154,21.861538461538462,27.12307692307692,21.780282519128885,06868066,68.0,0.0,0.0,0.0,0.0,0.0
1168,06868071,68.0,1,16.23076923076923,6.923076923076923,9.171096345514952,20.415384615384617,21.861538461538462,25.684615384615388,21.780282519128885,06868071,68.0,0.0,0.0,0.0,0.0,0.0
1169,06868073,68.0,1,13.76923076923077,9.846153846153847,9.171096345514952,18.876923076923077,21.623076923076926,28.03076923076923,21.780282519128885,06868073,68.0,0.0,0.0,0.0,0.0,0.0
1170,06868076,68.0,1,14.153846153846153,11.384615384615385,9.171096345514952,19.73846153846154,22.1,26.276923076923076,21.780282519128885,06868076,68.0,0.0,0.0,0.0,0.0,0.0
1171,06868077,68.0,1,10.75,10.0,9.171096345514952,18.558333333333334,20.78333333333333,26.425,21.780282519128885,06868077,68.0,0.0,0.0,0.0,0.0,0.0
1172,06868080,68.0,1,10.307692307692308,8.461538461538462,9.171096345514952,18.176923076923075,21.684615384615388,26.38461538461538,21.780282519128885,06868080,68.0,0.0,0.0,0.0,0.0,0.0
1173,06868081,68.0,1,3.857142857142857,2.2857142857142856,9.171096345514952,10.571428571428571,19.271428571428572,21.357142857142858,21.780282519128885,06868081,68.0,0.0,0.0,0.0,0.0,0.0
1174,06868085,68.0,1,8.1,5.9,9.171096345514952,18.839999999999996,21.589999999999996,24.568234505862417,21.780282519128885,06868085,68.0,0.0,0.0,0.0,0.0,0.0
1175,06868086,68.0,1,13.384615384615385,10.23076923076923,9.171096345514952,19.16923076923077,21.584615384615386,26.76923076923077,21.780282519128885,06868086,68.0,0.0,0.0,0.0,0.0,0.0
1176,06868323,68.0,1,12.0,7.0,9.171096345514952,17.815384615384616,21.67692307692308,26.761538461538464,21.780282519128885,06868323,68.0,0.0,0.0,0.0,0.0,0.0
1177,06868325,68.0,1,13.461538461538462,11.461538461538462,9.171096345514952,19.984615384615385,20.97692307692308,26.47692307692307,21.780282519128885,06868325,68.0,0.0,0.0,0.0,0.0,0.0
1178,06969001,69.0,1,16.625,11.625,9.171096345514952,18.662499999999998,21.4875,25.1875,21.780282519128885,06969001,69.0,0.0,0.0,0.0,0.0,0.0
1179,06969002,69.0,1,5.125,4.625,9.171096345514952,16.4125,19.912499999999998,24.462500000000002,21.780282519128885,06969002,69.0,0.0,0.0,0.0,0.0,0.0
1180,06969006,69.0,1,12.538461538461538,10.307692307692308,9.171096345514952,18.123076923076926,20.523076923076925,25.28461538461538,20.335645402272817,06969006,69.0,0.0,0.0,0.0,0.0,0.0
1181,06969012,69.0,1,166.23076923076923,33.53846153846154,12.76923076923077,18.04641057474624,20.101066897347074,24.568234505862414,24.74615384615384,06969012,69.0,5878.0,11631.0,9734.0,9565.0,7707.0
1182,06969013,69.0,1,12.875,8.0,9.171096345514952,18.412499999999998,21.2375,25.937500000000004,21.780282519128885,06969013,69.0,0.0,0.0,0.0,0.0,0.0
1183,06969014,69.0,1,115.84615384615384,23.076923076923077,4.718630207002301,18.04641057474624,20.101066897347074,24.568234505862414,24.1,06969014,69.0,3347.0,6530.0,7056.0,7272.0,6039.0
1184,06969015,69.0,1,7.384615384615385,5.923076923076923,9.171096345514952,17.284615384615385,20.084615384615386,24.430769230769233,21.780282519128885,06969015,69.0,0.0,0.0,0.0,0.0,0.0
1185,06969016,69.0,1,2.4615384615384617,6.781764249871183,9.171096345514952,13.0,13.061538461538463,11.853846153846156,12.640086928962734,06969016,69.0,12.0,0.0,0.0,0.0,0.0
1186,06969017,69.0,1,85.25,59.125,5.0,18.046410574746247,20.101066897347078,24.6625,25.325000000000003,06969017,69.0,5628.0,0.0,0.0,0.0,0.0
1187,06969018,69.0,1,9.846153846153847,8.307692307692308,9.171096345514952,19.423076923076923,21.561538461538458,25.77692307692308,21.780282519128885,06969018,69.0,0.0,0.0,0.0,0.0,0.0
1188,06969019,69.0,1,102.125,37.25,8.77138704318937,18.046410574746247,20.101066897347078,25.6125,25.5,06969019,69.0,6750.0,0.0,0.0,0.0,0.0
1189,06969020,69.0,1,10.384615384615385,8.846153846153847,9.171096345514952,18.75384615384615,21.630769230769236,25.538461538461533,21.780282519128885,06969020,69.0,0.0,0.0,0.0,0.0,0.0
1190,06969021,69.0,1,10.23076923076923,10.23076923076923,9.171096345514952,18.77692307692308,20.823076923076925,24.56153846153846,21.780282519128885,06969021,69.0,0.0,0.0,0.0,0.0,0.0
1191,06969022,69.0,1,76.375,33.25,4.521387043189369,18.046410574746247,20.101066897347078,24.862500000000004,25.2125,06969022,69.0,5515.0,0.0,0.0,0.0,0.0
1192,06969023,69.0,1,19.4,17.4,9.17109634551495,19.66,21.580000000000002,24.9,21.780282519128885,06969023,69.0,0.0,0.0,0.0,0.0,0.0
1193,06969025,69.0,1,19.6,16.8,9.17109634551495,18.78,21.200000000000003,26.159999999999997,21.780282519128885,06969025,69.0,0.0,0.0,0.0,0.0,0.0
1194,07070001,70.0,1,258.9230769230769,42.0,12.564784053156144,18.04641057474624,20.101066897347074,24.568234505862414,22.04615384615385,07070001,70.0,4482.0,17715.0,12942.0,12023.0,10624.0
1195,07070002,70.0,1,93.88888888888889,32.77777777777778,7.799741602067185,18.046410574746247,20.101066897347078,24.566666666666666,23.23333333333333,07070002,70.0,5976.0,0.0,0.0,0.0,0.0
1196,07070004,70.0,1,84.77777777777777,34.451686011036685,6.5585086747877455,18.046410574746247,20.101066897347078,26.000000000000004,25.499999999999996,07070004,70.0,6857.0,0.0,0.0,0.0,0.0
1197,07070005,70.0,1,89.76923076923077,12.630424792153113,6.259136212624586,18.04641057474624,20.101066897347074,24.568234505862414,13.546153846153848,07070005,70.0,4189.0,2644.0,2220.0,1468.0,1210.0
1198,07070006,70.0,1,20.615384615384617,9.464045157666543,9.171096345514952,19.146153846153844,19.669230769230765,23.707692307692305,21.780282519128885,07070006,70.0,0.0,0.0,0.0,0.0,0.0
1199,07070011,70.0,1,9.666666666666666,10.007241566592239,9.171096345514952,19.733333333333334,20.444444444444443,24.766666666666666,21.780282519128885,07070011,70.0,0.0,0.0,0.0,0.0,0.0
1200,07070014,70.0,1,10.88888888888889,8.892509672185007,9.171096345514952,19.644444444444442,21.46666666666666,25.83333333333333,21.780282519128885,07070014,70.0,0.0,0.0,0.0,0.0,0.0
1201,07070018,70.0,1,11.76923076923077,9.153846153846153,9.171096345514952,19.0,21.069230769230767,26.26923076923077,21.780282519128885,07070018,70.0,0.0,0.0,0.0,0.0,0.0
1202,07070020,70.0,1,14.23076923076923,10.466551853794625,9.171096345514952,19.76923076923077,19.738461538461536,26.7923076923077,21.780282519128885,07070020,70.0,0.0,0.0,0.0,0.0,0.0
1203,07070024,70.0,1,8.846153846153847,9.238289319153479,9.171096345514952,19.084615384615383,20.453846153846158,23.53846153846154,21.780282519128885,07070024,70.0,0.0,0.0,0.0,0.0,0.0
1204,07070025,70.0,1,9.692307692307692,10.781764249871184,9.171096345514952,17.476923076923075,20.384615384615383,24.861538461538462,21.780282519128885,07070025,70.0,0.0,0.0,0.0,0.0,0.0
1205,07070026,70.0,1,8.538461538461538,8.007520088384249,9.171096345514952,18.25384615384615,20.4,23.592307692307692,21.780282519128885,07070026,70.0,0.0,0.0,0.0,0.0,0.0
1206,07070027,70.0,1,1.3846153846153846,10.868714111306591,9.171096345514952,13.468678549960961,12.076923076923077,12.784615384615385,19.232503282473846,07070027,70.0,6.0,3.0,2.0,2.0,0.0
1207,07070028,70.0,1,13.75,8.5,9.17109634551495,20.7,20.325,26.1,21.780282519128885,07070028,70.0,0.0,0.0,0.0,0.0,0.0
1208,07070029,70.0,1,11.5,11.508146762416269,9.17109634551495,19.575,19.5,22.6,21.780282519128885,07070029,70.0,0.0,0.0,0.0,0.0,0.0
1209,07171040,71.0,1,204.6153846153846,46.15384615384615,19.564784053156146,18.04641057474624,20.101066897347074,24.568234505862414,24.846153846153847,07171040,71.0,6388.0,7408.0,13456.0,14926.0,12183.0
1210,07171041,71.0,1,194.84615384615384,29.153846153846153,14.334014822386914,18.04641057474624,20.101066897347074,24.568234505862414,24.06923076923077,07171041,71.0,10821.0,9002.0,10221.0,10505.0,8458.0
1211,07171050,71.0,1,18.692307692307693,17.77173746535885,9.171096345514952,20.1,22.47692307692308,27.938461538461542,21.780282519128885,07171050,71.0,0.0,0.0,0.0,0.0,0.0
1212,07171052,71.0,1,115.36363636363636,35.73023518633318,7.911507097553611,18.046410574746243,20.101066897347074,23.345454545454547,23.290909090909096,07171052,71.0,7496.0,6626.0,105.0,0.0,0.0
1213,07171053,71.0,1,52.90909090909091,17.91205336815137,7.381606765327697,18.88895122258886,20.57330921673477,24.94545454545455,23.281818181818185,07171053,71.0,3851.0,3312.0,0.0,0.0,0.0
1214,07171054,71.0,1,226.0,36.69481438843577,13.397776641962688,18.04641057474624,20.101066897347074,24.039908774642228,25.25384615384615,07171054,71.0,13577.0,14870.0,11992.0,9857.0,7371.0
1215,07171055,71.0,1,128.5,17.0,15.5,18.046410574746247,20.101066897347078,26.0,25.5,07171055,71.0,2291.0,1974.0,0.0,0.0,3.0
1216,07171056,71.0,1,160.5,33.0,6.0,18.046410574746247,20.101066897347078,27.35,27.7,07171056,71.0,4823.0,0.0,0.0,0.0,0.0
1217,07171057,71.0,1,110.0,13.0,3.5,18.046410574746247,20.101066897347078,24.85,24.549999999999997,07171057,71.0,1903.0,1696.0,0.0,0.0,0.0
1218,07171060,71.0,1,13.0,11.384615384615385,9.171096345514952,19.361538461538462,21.276923076923076,26.45384615384615,21.780282519128885,07171060,71.0,0.0,0.0,0.0,0.0,0.0
1219,07171063,71.0,1,14.153846153846153,11.461538461538462,9.171096345514952,18.099999999999998,21.638461538461538,27.223076923076924,22.25872232534974,07171063,71.0,1.0,0.0,0.0,0.0,0.0
1220,07171064,71.0,1,7.0,6.0,9.17109634551495,17.0,22.45,27.35,21.780282519128885,07171064,71.0,0.0,0.0,0.0,0.0,0.0
1221,07171065,71.0,1,10.615384615384615,8.846153846153847,9.171096345514952,18.138461538461538,20.13076923076923,22.89230769230769,21.780282519128885,07171065,71.0,0.0,0.0,0.0,0.0,0.0
1222,07171066,71.0,1,11.125,9.0,9.171096345514952,17.337500000000002,20.5875,24.775000000000002,21.780282519128885,07171066,71.0,0.0,0.0,0.0,0.0,0.0
1223,07171067,71.0,1,2.5384615384615383,2.1538461538461537,9.171096345514952,15.23076923076923,15.423076923076922,18.346153846153847,21.780282519128885,07171067,71.0,0.0,0.0,0.0,0.0,0.0
1224,07171069,71.0,1,11.5,8.5,9.17109634551495,17.549999999999997,19.65,23.25,21.780282519128885,07171069,71.0,0.0,0.0,0.0,0.0,0.0
1225,07171070,71.0,1,2.3636363636363638,2.090909090909091,9.171096345514952,14.572727272727274,16.900000000000002,18.0,21.63841297019636,07171070,71.0,2.0,0.0,0.0,0.0,0.0
1226,07171071,71.0,1,20.923076923076923,13.923076923076923,9.171096345514952,18.699999999999996,20.46153846153846,24.946153846153848,21.780282519128885,07171071,71.0,0.0,0.0,0.0,0.0,0.0
1227,07171072,71.0,1,8.538461538461538,6.230769230769231,9.171096345514952,19.615384615384617,21.299999999999997,26.346153846153847,21.780282519128885,07171072,71.0,0.0,0.0,0.0,0.0,0.0
1228,07171076,71.0,1,8.0,5.0,9.17109634551495,18.299999999999997,21.200000000000003,27.35,21.780282519128885,07171076,71.0,0.0,0.0,0.0,0.0,0.0
1229,07171077,71.0,1,8.615384615384615,8.31019900382039,8.542550472783033,17.953846153846154,20.015384615384615,25.361538461538462,21.780282519128885,07171077,71.0,0.0,0.0,0.0,0.0,0.0
1230,07171079,71.0,1,9.923076923076923,8.692307692307692,9.171096345514952,19.146153846153844,21.53846153846154,25.73076923076923,21.780282519128885,07171079,71.0,0.0,0.0,0.0,0.0,0.0
1231,07171080,71.0,1,16.46153846153846,13.0,9.171096345514952,19.823076923076922,22.146153846153844,27.861538461538462,21.780282519128885,07171080,71.0,0.0,0.0,0.0,0.0,0.0
1232,07171081,71.0,1,14.692307692307692,11.697321084563857,9.171096345514952,19.23846153846154,21.692307692307693,26.846153846153847,21.780282519128885,07171081,71.0,0.0,0.0,0.0,0.0,0.0
1233,07171082,71.0,1,5.5,3.25,9.17109634551495,20.775,21.275,22.299999999999997,23.0,07171082,71.0,22.0,1.0,0.0,0.0,0.0
1234,07171152,71.0,1,104.0,27.0,2.5,18.046410574746247,20.101066897347078,24.568234505862414,21.35,07171152,71.0,1585.0,1573.0,1215.0,0.0,0.0
1235,07171153,71.0,1,65.5,14.0,8.585548172757475,18.046410574746247,20.101066897347078,24.568234505862414,22.75,07171153,71.0,870.0,1071.0,1028.0,0.0,0.0
1236,07171155,71.0,1,13.090909090909092,13.090909090909092,9.171096345514952,19.318181818181817,21.309090909090912,26.936363636363634,21.780282519128885,07171155,71.0,0.0,0.0,0.0,0.0,0.0
1237,07171156,71.0,1,17.09090909090909,16.272727272727273,9.171096345514952,19.418181818181818,21.054545454545455,25.281818181818185,21.780282519128885,07171156,71.0,0.0,0.0,0.0,0.0,0.0
1238,07171170,71.0,1,3.5,3.5,9.17109634551495,10.5,11.2,12.75,21.84014125956444,07171170,71.0,27.0,0.0,0.0,0.0,0.0
1239,07171255,71.0,1,6.333333333333333,4.0,9.17109634551495,17.633333333333336,19.46666666666667,21.733333333333334,23.333333333333332,07171255,71.0,32.0,12.0,0.0,0.0,0.0
1240,07272010,72.0,1,127.92307692307692,36.69230769230769,6.5647840531561465,18.04641057474624,20.101066897347074,24.568234505862414,24.292307692307695,07272010,72.0,1.0,4994.0,10218.0,9890.0,8219.0
1241,07272012,72.0,1,106.61538461538461,27.923076923076923,4.936238180424227,18.04641057474624,20.101066897347074,24.568234505862414,25.076923076923073,07272012,72.0,0.0,4552.0,8870.0,8820.0,7485.0
1242,07272014,72.0,1,185.07692307692307,69.6923076923077,9.34717607973422,18.04641057474624,20.101066897347074,25.461538461538467,25.753846153846155,07272014,72.0,17391.0,9032.0,0.0,0.0,0.0
1243,07272016,72.0,1,138.6153846153846,55.38461538461539,8.654868387426529,18.04641057474624,20.101066897347074,26.576923076923077,26.676923076923078,07272016,72.0,15877.0,8312.0,0.0,0.0,0.0
1244,07272017,72.0,1,3.3846153846153846,4.002506696128083,9.171096345514952,17.53846153846154,17.930769230769233,19.361538461538462,19.376923076923077,07272017,72.0,68.0,51.0,11.0,0.0,0.0
1245,07272029,72.0,1,7.6923076923076925,7.0,9.171096345514952,17.853846153846153,20.692307692307697,23.04615384615385,21.780282519128885,07272029,72.0,0.0,0.0,0.0,0.0,0.0
1246,07272031,72.0,1,6.846153846153846,7.007520088384249,9.171096345514952,19.418954659595865,21.32307692307692,26.138461538461538,21.780282519128885,07272031,72.0,0.0,0.0,0.0,0.0,0.0
1247,07272032,72.0,1,11.153846153846153,9.384615384615385,9.171096345514952,19.276923076923076,21.376923076923074,25.700000000000003,19.89100828541675,07272032,72.0,2.0,1.0,0.0,0.0,0.0
1248,07272033,72.0,1,3.7,4.603258704966508,9.171096345514952,18.1,19.57,21.53,21.780282519128885,07272033,72.0,0.0,0.0,0.0,0.0,0.0
1249,07272046,72.0,1,12.307692307692308,10.156352849974239,9.171096345514952,17.75384615384615,22.130769230769236,26.376923076923074,21.780282519128885,07272046,72.0,0.0,0.0,0.0,0.0,0.0
1250,07272061,72.0,1,8.538461538461538,6.543474930717704,9.171096345514952,18.276923076923076,21.807692307692307,26.015384615384615,21.780282519128885,07272061,72.0,0.0,0.0,0.0,0.0,0.0
1251,07272062,72.0,1,4.3,3.6,9.171096345514952,17.9,20.62,22.69,21.802254267215996,07272062,72.0,0.0,9.0,13.0,0.0,0.0
1252,07272065,72.0,1,12.307692307692308,10.846153846153847,9.171096345514952,19.099999999999998,22.069230769230767,26.261538461538464,21.780282519128885,07272065,72.0,0.0,0.0,0.0,0.0,0.0
1253,07272066,72.0,1,13.23076923076923,8.461538461538462,8.542550472783033,19.02307692307692,22.369230769230764,27.54615384615385,21.874106940734354,07272066,72.0,0.0,0.0,0.0,0.0,0.0
1254,07272069,72.0,1,5.3076923076923075,6.312705699948473,9.171096345514952,17.830769230769228,19.6,23.52307692307693,21.780282519128885,07272069,72.0,0.0,0.0,0.0,0.0,0.0
1255,07272078,72.0,1,11.615384615384615,8.384615384615385,8.542550472783033,19.56153846153846,21.538461538461533,27.184615384615384,21.780282519128885,07272078,72.0,0.0,0.0,0.0,0.0,0.0
1256,07272085,72.0,1,1.0769230769230769,15.032587049665075,9.171096345514952,12.091203253768075,10.076923076923077,10.615384615384615,12.658505002942906,07272085,72.0,9.0,8.0,2.0,0.0,0.0
1257,07272097,72.0,1,11.846153846153847,5.771737465358853,9.171096345514952,19.307692307692307,21.800000000000004,26.592307692307692,21.780282519128885,07272097,72.0,0.0,0.0,0.0,0.0,0.0
1258,07272119,72.0,1,2.6923076923076925,4.1588595461023194,9.171096345514952,16.23076923076923,17.153846153846157,17.03846153846154,20.369448091637608,07272119,72.0,7.0,0.0,0.0,0.0,0.0
1259,07324002,73.0,1,7.769230769230769,7.384615384615385,9.171096345514952,17.615384615384617,20.73076923076923,25.0,21.780282519128885,07324002,73.0,0.0,0.0,0.0,0.0,0.0
1260,07324004,73.0,1,13.692307692307692,12.923076923076923,9.171096345514952,17.43076923076923,20.861538461538462,26.676923076923078,21.780282519128885,07324004,73.0,0.0,0.0,0.0,0.0,0.0
1261,07324005,73.0,1,18.307692307692307,13.461538461538462,9.171096345514952,19.892307692307693,22.261538461538464,27.16923076923077,21.780282519128885,07324005,73.0,0.0,0.0,0.0,0.0,0.0
1262,07324010,73.0,1,2.6923076923076925,2.4615384615384617,9.171096345514952,16.923076923076923,17.423076923076923,20.83846153846154,21.780282519128885,07324010,73.0,0.0,0.0,0.0,0.0,0.0
1263,07324011,73.0,1,11.461538461538462,9.307692307692308,9.171096345514952,18.346153846153847,20.300000000000004,23.192307692307693,21.780282519128885,07324011,73.0,0.0,0.0,0.0,0.0,0.0
1264,07324012,73.0,1,223.69230769230768,56.69230769230769,5.283414260158446,18.04641057474624,20.101066897347074,24.568234505862414,25.1,07324012,73.0,14440.0,11597.0,12451.0,12634.0,11143.0
1265,07324014,73.0,1,67.84615384615384,38.61538461538461,3.8218757986199847,18.184615384615384,21.492307692307694,25.799999999999997,18.83846153846154,07324014,73.0,2840.0,2229.0,1997.0,1511.0,1109.0
1266,07324018,73.0,1,2.3076923076923075,2.848660542281929,9.171096345514952,14.923076923076923,17.06153846153846,24.470316196366284,21.780282519128885,07324018,73.0,0.0,0.0,0.0,0.0,0.0
1267,07324021,73.0,1,1.6666666666666667,1.25,9.171096345514952,11.158333333333333,12.508333333333333,17.91970575097707,21.780282519128885,07324021,73.0,0.0,0.0,0.0,0.0,0.0
1268,07324023,73.0,1,14.923076923076923,10.307692307692308,9.171096345514952,20.1,22.03846153846154,27.584615384615386,21.780282519128885,07324023,73.0,0.0,0.0,0.0,0.0,0.0
1269,07324024,73.0,1,8.25,7.75,9.17109634551495,11.6,18.15,22.474999999999998,21.780282519128885,07324024,73.0,0.0,0.0,0.0,0.0,0.0
1270,07324028,73.0,1,10.0,9.75,9.17109634551495,18.05,19.575,23.125,21.780282519128885,07324028,73.0,0.0,0.0,0.0,0.0,0.0
1271,07324031,73.0,1,12.692307692307692,11.002506696128082,9.171096345514952,18.53076923076923,21.638461538461538,27.400000000000002,21.780282519128885,07324031,73.0,0.0,0.0,0.0,0.0,0.0
1272,07324032,73.0,1,10.846153846153847,9.76923076923077,9.171096345514952,18.638461538461538,20.76923076923077,24.946153846153848,21.780282519128885,07324032,73.0,0.0,0.0,0.0,0.0,0.0
1273,07324033,73.0,1,6.75,6.0,9.17109634551495,15.5,20.950000000000003,25.6,21.780282519128885,07324033,73.0,0.0,0.0,0.0,0.0,0.0
1274,07324034,73.0,1,8.923076923076923,7.617891311512698,9.171096345514952,18.93076923076923,21.5,25.43846153846154,21.780282519128885,07324034,73.0,0.0,0.0,0.0,0.0,0.0
